PublicLawNo,Year,Congress,HouseBill,SenateBill,Democrat,HouseCommittee,SenateCommittee,MajorTopic,subTopicCode,DateIntroduced,DatePassedHouse,DatePassedSenate,DateSigned
101439,1990,101,HJRES602,,1,117,216,Crime,1208,0,0,0,0
101440,1990,101,,S247,1,109,208,Energy,807,0,0,0,0
101441,1990,101,,S830,1,114,208,Public Lands,2101,0,0,0,0
101442,1990,101,,S2437,1,114,208,Public Lands,2101,0,0,0,0
101443,1990,101,HR3468,,1,116,209,Environment,709,0,0,0,0
101444,1990,101,HJRES677,,1,103,,Government Operations,2000,0,0,0,0
101445,1990,101,HR1608,,1,102,,Social Welfare,1301,0,0,0,0
101446,1990,101,HR4522,,0,120,207,Crime,1209,0,0,0,0
101447,1990,101,HR4593,,0,114,,Public Lands,2102,0,0,0,0
101448,1990,101,HR4985,,0,118,209,Government Operations,2008,0,0,0,0
101449,1990,101,HR5070,,1,118,209,Public Lands,2101,0,0,0,0
101450,1990,101,,SJRES304,1,117,216,Education,602,0,0,0,0
101451,1990,101,,SJRES317,1,117,216,Environment,708,0,0,0,0
101452,1990,101,HR3787,,1,116,209,Environment,709,0,0,0,0
101453,1990,101,HR4279,,1,111,,Government Operations,2001,0,0,0,0
101454,1990,101,,S2017,0,,212,Education,607,0,0,0,0
101455,1990,101,,S2540,0,112,218,Public Lands,2101,0,0,0,0
101456,1990,101,,S3046,1,,209,Government Operations,2008,0,0,0,0
101457,1990,101,,S3127,1,123,,Government Operations,2008,0,0,0,0
101458,1990,101,,SJRES342,1,117,216,Social Welfare,1305,0,0,0,0
101459,1990,101,,SJRES346,0,117,216,Crime,1203,0,0,0,0
101460,1990,101,,SJRES349,1,117,216,International Affairs,1910,0,0,0,0
101461,1990,101,HJRES681,,1,103,,Government Operations,2000,0,0,0,0
101462,1990,101,HR4757,,1,115,,Crime,1204,0,0,0,0
101463,1990,101,HJRES214,,0,117,,Health,336,0,0,0,0
101464,1990,101,HJRES518,,1,117,,Domestic Commerce,1599,0,0,0,0
101465,1990,101,,SJRES158,1,117,216,International Affairs,1999,0,0,0,0
101466,1990,101,HJRES682,,1,,,Government Operations,2011,0,0,0,0
101467,1990,101,HJRES687,,1,103,,Government Operations,2000,0,0,0,0
101468,1990,101,,SJRES270,1,117,216,Health,325,0,0,0,0
101469,1990,101,,SJRES323,1,117,216,Education,699,0,0,0,0
101470,1990,101,,SJRES347,0,117,216,Government Operations,2001,0,0,0,0
101471,1990,101,,SJRES351,1,117,216,Health,322,0,0,0,0
101472,1990,101,,SJRES362,0,117,216,Crime,1208,0,0,0,0
101473,1990,101,,SJRES366,0,117,216,Health,325,0,0,0,0
101474,1990,101,HR4174,,1,117,,Government Operations,2004,0,0,0,0
101475,1990,101,HR5579,,1,114,,Public Lands,2103,0,0,0,0
101476,1990,101,,S1824,1,108,217,Education,606,0,0,0,0
101477,1990,101,,S2167,0,,252,Public Lands,2102,0,0,0,0
101478,1990,101,,S3091,0,115,216,Defense,1609,0,0,0,0
101479,1990,101,HR3888,,1,114,208,Public Lands,2103,0,0,0,0
101480,1990,101,HR5749,,1,107,,Education,601,0,0,0,0
101481,1990,101,HJRES519,,1,117,216,Health,336,0,0,0,0
101482,1990,101,HJRES566,,1,117,,Defense,1699,0,0,0,0
101483,1990,101,HJRES587,,1,,,Government Operations,2099,0,0,0,0
101484,1990,101,,S1747,1,114,252,Public Lands,2102,0,0,0,0
101485,1990,101,,S2059,1,114,208,Public Lands,2101,0,0,0,0
101486,1990,101,,S2203,1,114,252,Public Lands,2102,0,0,0,0
101487,1990,101,,S3032,1,,220,Government Operations,2008,0,0,0,0
101488,1990,101,,S3216,1,,,Government Operations,2008,0,0,0,0
101489,1990,101,,SJRES293,1,117,216,Government Operations,2099,0,0,0,0
101490,1990,101,,SJRES307,1,117,216,Defense,1609,0,0,0,0
101491,1990,101,,SJRES324,0,117,216,Defense,1699,0,0,0,0
101492,1990,101,,SJRES353,1,117,216,Agriculture,499,0,0,0,0
101493,1990,101,HR5209,,1,117,,Government Operations,2003,0,0,0,0
101494,1990,101,HR5933,,1,,,Housing & Development,1401,0,0,0,0
101495,1990,101,,S2737,0,,205,Defense,1699,0,0,0,0
101496,1990,101,,S2753,1,109,217,Civil Rights,205,0,0,0,0
101497,1990,101,,SJRES388,1,,,Government Operations,2011,0,0,0,0
101498,1990,101,HR4111,,0,114,208,Public Lands,2103,0,0,0,0
101499,1990,101,,S2846,1,114,208,Public Lands,2101,0,0,0,0
101500,1990,101,HR3386,,1,118,207,Agriculture,403,0,0,0,0
101501,1990,101,HR4151,,1,108,217,Education,603,0,0,0,0
101502,1990,101,HR4238,,1,109,,Health,331,0,0,0,0
101503,1990,101,HR5367,,0,114,,Public Lands,2102,0,0,0,0
101504,1990,101,HR5794,,1,108,217,Civil Rights,204,0,0,0,0
101505,1990,101,HJRES520,,1,115,,Transportation,1001,0,0,0,0
101506,1990,101,HR5268,,1,103,203,Agriculture,400,0,0,0,0
101507,1990,101,HR5158,,1,103,203,Government Operations,2000,0,0,0,0
101508,1990,101,HR5835,,1,106,,Macroeconomics,105,0,0,0,0
101509,1990,101,HR5241,,1,103,203,Government Operations,2000,0,0,0,0
101510,1990,101,HR4739,,1,104,,Defense,1600,0,0,0,0
101511,1990,101,HR5803,,1,103,,Defense,1600,0,0,0,0
101512,1990,101,HR5769,,1,103,203,Public Lands,2100,0,0,0,0
101513,1990,101,HR5114,,1,103,203,Foreign Trade,1803,0,0,0,0
101514,1990,101,HR5019,,1,103,203,Energy,800,0,0,0,0
101515,1990,101,HR5021,,1,103,203,Government Operations,2000,0,0,0,0
101516,1990,101,HR5229,,1,103,203,Transportation,1000,0,0,0,0
101517,1990,101,HR5257,,1,103,203,Government Operations,2000,0,0,0,0
101518,1990,101,HR5311,,1,103,203,Government Operations,2014,0,0,0,0
101519,1990,101,HR5313,,1,103,203,Defense,1611,0,0,0,0
101520,1990,101,HR5399,,1,103,203,Government Operations,2011,0,0,0,0
101521,1990,101,HR5759,,0,,217,Civil Rights,204,0,0,0,0
101522,1990,101,HR3840,,0,114,208,Public Lands,2101,0,0,0,0
101523,1990,101,HR5144,,1,114,208,Public Lands,2101,0,0,0,0
101524,1990,101,HR2331,,1,117,213,Government Operations,2003,0,0,0,0
101525,1990,101,HR5275,,1,108,213,Government Operations,2011,0,0,0,0
101526,1990,101,HR5482,,1,,213,Government Operations,2014,0,0,0,0
101527,1990,101,HR5702,,1,108,,Health,301,0,0,0,0
101528,1990,101,HJRES525,,0,117,,Crime,1208,0,0,0,0
101529,1990,101,HJRES667,,1,117,,Health,336,0,0,0,0
101530,1990,101,,S1890,0,,213,Defense,1612,0,0,0,0
101531,1990,101,,S3062,0,,209,Transportation,1002,0,0,0,0
101532,1990,101,HJRES669,,0,117,,International Affairs,1921,0,0,0,0
101533,1990,101,,S2516,1,,207,Government Operations,2002,0,0,0,0
101534,1990,101,HR3911,,1,,,Government Operations,2099,0,0,0,0
101535,1990,101,HR3562,,1,109,,Agriculture,403,0,0,0,0
101536,1990,101,HR4090,,1,114,208,Public Lands,2101,0,0,0,0
101537,1990,101,HR4299,,1,116,,Agriculture,408,0,0,0,0
101538,1990,101,HR5004,,1,114,208,Public Lands,2101,0,0,0,0
101539,1990,101,HR5433,,1,,,Environment,711,0,0,0,0
101540,1990,101,HR5872,,1,108,,Domestic Commerce,1502,0,0,0,0
101541,1990,101,HJRES649,,1,124,,Foreign Trade,1802,0,0,0,0
101542,1990,101,,S580,1,108,217,Education,601,0,0,0,0
101543,1990,101,,S1756,1,114,208,Public Lands,2101,0,0,0,0
101544,1990,101,,SJRES375,0,117,216,Immigration,900,0,0,0,0
101545,1990,101,HR5007,,0,117,,Government Operations,2008,0,0,0,0
101546,1990,101,HR5409,,0,117,213,Government Operations,2008,0,0,0,0
101547,1990,101,HJRES673,,0,117,216,Defense,1699,0,0,0,0
101548,1990,101,,S3156,1,,,Energy,807,0,0,0,0
101549,1990,101,,S1630,1,,209,Environment,705,0,0,0,0
101550,1990,101,HR1396,,1,109,,Domestic Commerce,1502,0,0,0,0
101551,1990,101,HR1463,,1,107,213,Transportation,1001,0,0,0,0
101552,1990,101,HR2497,,1,115,213,Government Operations,2002,0,0,0,0
101553,1990,101,HR3045,,1,115,216,Domestic Commerce,1522,0,0,0,0
101554,1990,101,HR3069,,1,,,Labor,502,0,0,0,0
101555,1990,101,HR3310,,1,109,207,Science & Technology,1706,0,0,0,0
101556,1990,101,HR4630,,1,114,208,Public Lands,2103,0,0,0,0
101557,1990,101,HR5112,,1,109,,Health,334,0,0,0,0
101558,1990,101,HR5113,,1,109,,Health,331,0,0,0,0
101559,1990,101,HR5419,,0,118,,Government Operations,2008,0,0,0,0
101560,1990,101,HR5507,,0,114,208,Domestic Commerce,1599,0,0,0,0
101561,1990,101,HR5667,,1,114,209,Public Lands,2104,0,0,0,0
101562,1990,101,HR5708,,1,118,,Government Operations,2011,0,0,0,0
101563,1990,101,HJRES562,,1,117,216,Education,699,0,0,0,0
101564,1990,101,HJRES652,,1,117,216,Government Operations,2006,0,0,0,0
101565,1990,101,HJRES657,,1,115,,Government Operations,2001,0,0,0,0
101566,1990,101,,S639,1,,208,Science & Technology,1798,0,0,0,0
101567,1990,101,,S1805,1,114,208,Energy,803,0,0,0,0
101568,1990,101,,S3215,1,,,Defense,1606,0,0,0,0
101569,1990,101,,SJRES318,1,,218,Public Lands,2101,0,0,0,0
101570,1990,101,,SJRES369,0,117,216,Government Operations,2099,0,0,0,0
101571,1990,101,HR2419,,1,102,202,Public Lands,2101,0,0,0,0
101572,1990,101,HR3656,,1,109,205,Energy,803,0,0,0,0
101573,1990,101,HR4107,,0,114,208,Public Lands,2101,0,0,0,0
101574,1990,101,HR4793,,1,121,,Domestic Commerce,1521,0,0,0,0
101575,1990,101,HR4808,,1,109,,Energy,806,0,0,0,0
101576,1990,101,HR5687,,1,111,,Government Operations,2002,0,0,0,0
101577,1990,101,HR5871,,0,102,202,Agriculture,402,0,0,0,0
101578,1990,101,HR5796,,1,114,208,Public Lands,2103,0,0,0,0
101579,1990,101,HJRES606,,1,117,216,International Affairs,1921,0,0,0,0
101580,1990,101,,S459,1,115,216,Science & Technology,1701,0,0,0,0
101581,1990,101,,S1931,0,,216,Domestic Commerce,1507,0,0,0,0
101582,1990,101,,S2056,1,,217,Health,301,0,0,0,0
101583,1990,101,,S2930,0,,217,Public Lands,2105,0,0,0,0
101584,1990,101,,S3187,1,,209,Environment,704,0,0,0,0
101585,1990,101,,S3237,1,105,,Government Operations,2006,0,0,0,0
101586,1990,101,,SJRES302,0,,218,Public Lands,2101,0,0,0,0
101587,1990,101,,SJRES357,0,117,216,Housing & Development,1499,0,0,0,0
101588,1990,101,HR29,,0,115,,Domestic Commerce,1520,0,0,0,0
101589,1990,101,HR996,,1,120,217,Education,607,0,0,0,0
101590,1990,101,HR1602,,1,109,217,Health,302,0,0,0,0
101591,1990,101,HR2840,,1,116,,Environment,710,0,0,0,0
101592,1990,101,HR3000,,1,120,207,Domestic Commerce,1525,0,0,0,0
101593,1990,101,HR3338,,1,116,209,Agriculture,408,0,0,0,0
101594,1990,101,HR3977,,0,116,,International Affairs,1902,0,0,0,0
101595,1990,101,HR4009,,1,116,207,Transportation,1007,0,0,0,0
101596,1990,101,HR4323,,1,118,209,Environment,710,0,0,0,0
101597,1990,101,HR4487,,1,109,,Health,301,0,0,0,0
101598,1990,101,HR4721,,0,,213,Government Operations,2008,0,0,0,0
101599,1990,101,HR4888,,1,118,,Transportation,1007,0,0,0,0
101600,1990,101,HR5140,,1,108,217,Education,602,0,0,0,0
101601,1990,101,HR5237,,1,114,,Public Lands,2102,0,0,0,0
101602,1990,101,HR5308,,1,114,252,Public Lands,2102,0,0,0,0
101603,1990,101,HR5497,,1,114,208,Public Lands,2101,0,0,0,0
101604,1990,101,HR5732,,1,,,Transportation,1003,0,0,0,0
101605,1990,101,HR5909,,1,,,Environment,710,0,0,0,0
101606,1990,101,,S169,1,,207,Science & Technology,1708,0,0,0,0
101607,1990,101,,S555,1,,208,Public Lands,2101,0,0,0,0
101608,1990,101,,S605,1,109,207,Domestic Commerce,1525,0,0,0,0
101609,1990,101,,S677,0,120,213,Science & Technology,1708,0,0,0,0
101610,1990,101,,S1430,1,108,217,Social Welfare,1305,0,0,0,0
101611,1990,101,,S2287,1,,207,Science & Technology,1701,0,0,0,0
101612,1990,101,,S2566,0,114,208,Public Lands,2101,0,0,0,0
101613,1990,101,,S2857,1,,217,Health,300,0,0,0,0
101614,1990,101,,S2789,1,,207,Science & Technology,1708,0,0,0,0
101615,1990,101,,S2936,1,,207,Environment,704,0,0,0,0
101616,1990,101,,S2946,1,,217,Health,331,0,0,0,0
101617,1990,101,,S3069,0,120,209,Environment,798,0,0,0,0
101618,1990,101,,S3084,1,114,252,Public Lands,2102,0,0,0,0
101619,1990,101,,S3176,1,,209,Environment,700,0,0,0,0
101620,1990,101,,SJRES206,1,,212,International Affairs,1902,0,0,0,0
101621,1990,101,HR4559,,1,114,208,Public Lands,2101,0,0,0,0
101622,1990,101,HR5264,,0,116,208,Environment,709,0,0,0,0
101623,1990,101,HR5567,,1,,,Crime,1203,0,0,0,0
101624,1990,101,,S2830,1,,202,Agriculture,402,0,0,0,0
101625,1990,101,,S566,1,,205,Housing & Development,1401,0,0,0,0
101626,1990,101,HR987,,1,114,208,Public Lands,2103,0,0,0,0
101627,1990,101,HR2061,,1,116,207,Environment,709,0,0,0,0
101628,1990,101,HR2570,,1,114,208,Public Lands,2103,0,0,0,0
101629,1990,101,HR3095,,1,109,,Health,321,0,0,0,0
101630,1990,101,HR3703,,1,114,252,Public Lands,2102,0,0,0,0
101631,1990,101,HR4567,,1,114,208,Public Lands,2103,0,0,0,0
101632,1990,101,HR4834,,1,114,208,Public Lands,2101,0,0,0,0
101633,1990,101,HR5428,,1,114,202,Public Lands,2103,0,0,0,0
101634,1990,101,,S319,0,114,208,Public Lands,2103,0,0,0,0
101635,1990,101,,S845,0,,217,Health,321,0,0,0,0
101636,1990,101,,S1859,0,114,208,Public Lands,2101,0,0,0,0
101637,1990,101,,S1893,1,,209,Environment,708,0,0,0,0
101638,1990,101,,S1939,1,,,Education,606,0,0,0,0
101639,1990,101,,S2628,1,,217,Health,333,0,0,0,0
101640,1990,101,,S2740,1,,209,Public Lands,2104,0,0,0,0
101641,1990,101,,S3012,1,,207,Transportation,1000,0,0,0,0
101642,1990,101,,SJRES329,1,117,212,International Affairs,1921,0,0,0,0
101643,1990,101,,SJRES364,1,117,216,Education,699,0,0,0,0
101644,1990,101,HR2006,,0,114,252,Public Lands,2102,0,0,0,0
101645,1990,101,HR3789,,1,105,,Housing & Development,1409,0,0,0,0
101646,1990,101,HR5390,,1,,,Environment,710,0,0,0,0
101647,1990,101,,S3266,1,,,Crime,1211,0,0,0,0
101648,1990,101,,S303,1,115,213,Government Operations,2002,0,0,0,0
101649,1990,101,,S358,1,115,216,Immigration,900,0,0,0,0
101650,1990,101,HR5316,,1,115,,Crime,1204,0,0,0,0
102001,1991,102,HJRES77,,0,,,Defense,1619,0,0,0,0
102002,1991,102,HR4,,1,124,,Defense,1619,0,0,0,0
102003,1991,102,HR3,,1,,,Defense,1609,0,0,0,0
102004,1991,102,HR556,,1,,,Health,321,0,0,0,0
102005,1991,102,HJRES30,,0,117,,Domestic Commerce,1599,0,0,0,0
102006,1991,102,,SJRES76,1,,,International Affairs,1929,0,0,0,0
102007,1991,102,,SJRES51,1,117,216,Government Operations,2004,0,0,0,0
102008,1991,102,,SJRES55,1,110,216,International Affairs,1910,0,0,0,0
102009,1991,102,,SJRES58,1,117,216,Government Operations,2001,0,0,0,0
102010,1991,102,,S379,1,108,,Social Welfare,1305,0,0,0,0
102011,1991,102,,SJRES84,1,,213,Government Operations,2014,0,0,0,0
102012,1991,102,HR555,,1,,220,Defense,1609,0,0,0,0
102013,1991,102,HJRES98,,1,117,,Social Welfare,1301,0,0,0,0
102014,1991,102,HJRES104,,0,117,,Education,600,0,0,0,0
102015,1991,102,HJRES133,,0,117,216,Labor,502,0,0,0,0
102016,1991,102,HR180,,1,,220,Labor,502,0,0,0,0
102017,1991,102,HJRES167,,1,117,,International Affairs,1921,0,0,0,0
102018,1991,102,,S419,1,,205,Domestic Commerce,1501,0,0,0,0
102019,1991,102,,SJRES59,0,117,216,International Affairs,1910,0,0,0,0
102020,1991,102,HR1176,,1,,,International Affairs,1900,0,0,0,0
102021,1991,102,HR1284,,1,110,,Defense,1619,0,0,0,0
102022,1991,102,HR1316,,1,117,,Government Operations,2002,0,0,0,0
102023,1991,102,,SJRES53,1,117,216,Defense,1608,0,0,0,0
102024,1991,102,,SJRES83,0,,,Government Operations,2099,0,0,0,0
102025,1991,102,,S725,1,,,Defense,1608,0,0,0,0
102026,1991,102,HR1285,,1,,,Education,601,0,0,0,0
102027,1991,102,HR1281,,1,103,203,Defense,1619,0,0,0,0
102028,1991,102,HR1282,,1,103,203,Defense,1619,0,0,0,0
102029,1991,102,HJRES222,,1,109,,Transportation,1005,0,0,0,0
102030,1991,102,HJRES134,,0,117,,International Affairs,1921,0,0,0,0
102031,1991,102,HJRES197,,1,117,,Education,600,0,0,0,0
102032,1991,102,,S534,0,,205,Defense,1608,0,0,0,0
102033,1991,102,,S565,0,,205,Defense,1608,0,0,0,0
102034,1991,102,,SJRES119,0,117,,Environment,705,0,0,0,0
102035,1991,102,,SJRES16,0,117,216,Crime,1299,0,0,0,0
102036,1991,102,HJRES218,,0,117,,Health,399,0,0,0,0
102037,1991,102,,SJRES64,1,117,216,Public Lands,2101,0,0,0,0
102038,1991,102,,SJRES98,1,,207,Transportation,1005,0,0,0,0
102039,1991,102,,SJRES102,1,117,216,Domestic Commerce,1524,0,0,0,0
102040,1991,102,HR598,,1,,,Health,325,0,0,0,0
102041,1991,102,HJRES214,,1,112,,Science & Technology,1701,0,0,0,0
102042,1991,102,HJRES173,,0,117,,International Affairs,1921,0,0,0,0
102043,1991,102,HJRES194,,1,117,,Health,332,0,0,0,0
102044,1991,102,HJRES109,,1,117,216,Health,325,0,0,0,0
102045,1991,102,HR2122,,1,,,International Affairs,1901,0,0,0,0
102046,1991,102,,S258,1,,208,Energy,806,0,0,0,0
102047,1991,102,HJRES154,,1,117,216,Crime,1208,0,0,0,0
102048,1991,102,,SJRES134,1,117,216,Defense,1612,0,0,0,0
102049,1991,102,,SJRES127,0,117,216,Health,336,0,0,0,0
102050,1991,102,,S248,1,114,208,Public Lands,2101,0,0,0,0
102051,1991,102,HJRES141,,1,117,216,Health,331,0,0,0,0
102052,1991,102,HR2127,,1,,,Social Welfare,1304,0,0,0,0
102053,1991,102,HR831,,1,,213,Government Operations,2008,0,0,0,0
102054,1991,102,HR232,,1,,220,Housing & Development,1407,0,0,0,0
102055,1991,102,HR2251,,1,,,International Affairs,1901,0,0,0,0
102056,1991,102,HJRES219,,1,117,,Health,336,0,0,0,0
102057,1991,102,HJRES91,,1,117,216,Health,322,0,0,0,0
102058,1991,102,HR971,,0,,213,Government Operations,2008,0,0,0,0
102059,1991,102,,S483,1,102,202,Environment,709,0,0,0,0
102060,1991,102,,SJRES111,1,115,216,Government Operations,2099,0,0,0,0
102061,1991,102,,S292,0,114,208,Public Lands,2101,0,0,0,0
102062,1991,102,,S64,1,,217,Education,602,0,0,0,0
102063,1991,102,,SJRES159,0,117,216,Public Lands,2103,0,0,0,0
102064,1991,102,,S909,1,115,216,Foreign Trade,1807,0,0,0,0
102065,1991,102,HR2332,,1,115,,Immigration,900,0,0,0,0
102066,1991,102,HJRES259,,1,117,,Education,603,0,0,0,0
102067,1991,102,HR749,,1,114,208,Public Lands,2101,0,0,0,0
102068,1991,102,HJRES72,,0,117,216,Defense,1699,0,0,0,0
102069,1991,102,HJRES138,,1,117,216,Health,331,0,0,0,0
102070,1991,102,HJRES149,,1,117,216,Government Operations,2099,0,0,0,0
102071,1991,102,,S674,1,,,Government Operations,2008,0,0,0,0
102072,1991,102,HJRES255,,1,117,,Defense,1609,0,0,0,0
102073,1991,102,HR751,,1,108,,Education,603,0,0,0,0
102074,1991,102,HJRES279,,0,,,Education,603,0,0,0,0
102075,1991,102,HR427,,1,114,208,Public Lands,2103,0,0,0,0
102076,1991,102,HR998,,0,,,Government Operations,2008,0,0,0,0
102077,1991,102,HR2347,,0,,,Government Operations,2008,0,0,0,0
102078,1991,102,,SJRES121,1,117,216,Health,399,0,0,0,0
102079,1991,102,HJRES181,,1,117,216,Social Welfare,1303,0,0,0,0
102080,1991,102,,SJRES40,0,117,216,Education,601,0,0,0,0
102081,1991,102,,SJRES142,1,117,216,Health,332,0,0,0,0
102082,1991,102,HR153,,1,,220,Defense,1609,0,0,0,0
102083,1991,102,HR2525,,1,,,Defense,1609,0,0,0,0
102084,1991,102,HR1779,,1,118,209,Government Operations,2008,0,0,0,0
102085,1991,102,,SJRES179,1,117,216,Public Lands,2101,0,0,0,0
102086,1991,102,HR1047,,1,,220,Defense,1609,0,0,0,0
102087,1991,102,HR1448,,1,114,208,Public Lands,2103,0,0,0,0
102088,1991,102,HR1455,,1,151,,Defense,1603,0,0,0,0
102089,1991,102,HR2031,,1,108,,Labor,503,0,0,0,0
102090,1991,102,HR2506,,1,103,203,Government Operations,2011,0,0,0,0
102091,1991,102,HR2901,,1,,,Defense,1606,0,0,0,0
102092,1991,102,HJRES166,,0,117,,Government Operations,2099,0,0,0,0
102093,1991,102,HJRES264,,1,,,International Affairs,1925,0,0,0,0
102094,1991,102,HJRES309,,1,117,,Health,336,0,0,0,0
102095,1991,102,,S1593,1,108,,Education,609,0,0,0,0
102096,1991,102,,S1594,1,,217,Health,331,0,0,0,0
102097,1991,102,,SJRES72,0,117,216,Health,334,0,0,0,0
102098,1991,102,HR904,,1,114,208,Public Lands,2101,0,0,0,0
102099,1991,102,HR991,,1,105,,Defense,1604,0,0,0,0
102100,1991,102,HR1006,,1,116,207,Transportation,1007,0,0,0,0
102101,1991,102,HR1143,,1,114,208,Labor,599,0,0,0,0
102102,1991,102,HR2123,,1,107,213,Government Operations,2014,0,0,0,0
102103,1991,102,HR2313,,1,108,,Education,602,0,0,0,0
102104,1991,102,HR2427,,1,103,203,Energy,800,0,0,0,0
102105,1991,102,HR2968,,1,107,213,Government Operations,2014,0,0,0,0
102106,1991,102,HR2969,,1,107,213,Government Operations,2014,0,0,0,0
102107,1991,102,HR3201,,1,124,,Labor,503,0,0,0,0
102108,1991,102,,S1608,1,,,Agriculture,403,0,0,0,0
102109,1991,102,HJRES332,,1,103,,Government Operations,2000,0,0,0,0
102110,1991,102,,S296,1,115,,Immigration,900,0,0,0,0
102111,1991,102,HR3291,,1,,,Government Operations,2014,0,0,0,0
102112,1991,102,HJRES23,,1,117,216,Crime,1208,0,0,0,0
102113,1991,102,HJRES233,,0,117,,Defense,1608,0,0,0,0
102114,1991,102,,SJRES73,0,117,216,Crime,1208,0,0,0,0
102115,1991,102,,SJRES125,1,117,216,International Affairs,1910,0,0,0,0
102116,1991,102,,SJRES126,0,117,216,Crime,1208,0,0,0,0
102117,1991,102,,SJRES151,1,117,216,International Affairs,1910,0,0,0,0
102118,1991,102,,S363,1,114,208,Public Lands,2101,0,0,0,0
102119,1991,102,,S1106,1,108,217,Education,606,0,0,0,0
102120,1991,102,,SJRES95,1,117,216,Health,336,0,0,0,0
102121,1991,102,,SJRES78,1,117,216,Health,334,0,0,0,0
102122,1991,102,,SJRES156,1,117,216,Health,333,0,0,0,0
102123,1991,102,,SJRES172,1,,216,Public Lands,2102,0,0,0,0
102124,1991,102,,S1773,1,,,Public Lands,2102,0,0,0,0
102125,1991,102,HJRES189,,0,117,,Crime,1209,0,0,0,0
102126,1991,102,HJRES305,,1,117,216,Government Operations,2099,0,0,0,0
102127,1991,102,,S868,1,,220,Education,601,0,0,0,0
102128,1991,102,,SJRES132,1,117,216,Environment,708,0,0,0,0
102129,1991,102,HR2935,,1,,,Government Operations,2008,0,0,0,0
102130,1991,102,HR2387,,1,116,207,Environment,709,0,0,0,0
102131,1991,102,HJRES303,,1,117,216,Crime,1299,0,0,0,0
102132,1991,102,HR3259,,1,108,,Health,342,0,0,0,0
102133,1991,102,,SJRES107,1,117,216,Crime,1209,0,0,0,0
102134,1991,102,HJRES230,,1,117,,International Affairs,1999,0,0,0,0
102135,1991,102,HR3280,,1,117,,Government Operations,2013,0,0,0,0
102136,1991,102,HR2426,,1,103,203,Defense,1611,0,0,0,0
102137,1991,102,HR972,,1,114,252,Public Lands,2102,0,0,0,0
102138,1991,102,HR1415,,1,110,212,International Affairs,1900,0,0,0,0
102139,1991,102,HR2519,,1,103,203,Government Operations,2000,0,0,0,0
102140,1991,102,HR2608,,1,103,203,Government Operations,2000,0,0,0,0
102141,1991,102,HR2622,,1,103,203,Government Operations,2000,0,0,0,0
102142,1991,102,HR2698,,1,103,203,Agriculture,400,0,0,0,0
102143,1991,102,HR2942,,1,103,203,Transportation,1000,0,0,0,0
102144,1991,102,HJRES340,,1,117,,Health,342,0,0,0,0
102145,1991,102,HJRES360,,1,103,,Government Operations,2000,0,0,0,0
102146,1991,102,,SJRES131,0,117,216,Health,336,0,0,0,0
102147,1991,102,,SJRES192,0,117,,Immigration,900,0,0,0,0
102148,1991,102,HR470,,1,118,207,Public Lands,2103,0,0,0,0
102149,1991,102,,SJRES160,1,117,216,International Affairs,1999,0,0,0,0
102150,1991,102,HR1720,,1,107,213,Health,333,0,0,0,0
102151,1991,102,,S1823,1,,,Defense,1609,0,0,0,0
102152,1991,102,HR1046,,1,123,220,Defense,1609,0,0,0,0
102153,1991,102,HJRES280,,1,117,,Defense,1609,0,0,0,0
102154,1991,102,HR2686,,1,103,203,Public Lands,2100,0,0,0,0
102155,1991,102,HJRES175,,1,117,,Health,334,0,0,0,0
102156,1991,102,HJRES177,,0,117,,International Affairs,1910,0,0,0,0
102157,1991,102,HJRES281,,1,124,,Foreign Trade,1802,0,0,0,0
102158,1991,102,HJRES282,,1,124,,Foreign Trade,1802,0,0,0,0
